P(Xi|Zj) from Matt,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,SUM,,1,2,3,4,5,6,7
4118459335,474027635.2,520423417.6,16554795.23,520423416.7,4118459335,474027636.8,1.02E+10,,0.40,0.05,0.05,0.00,0.05,0.40,0.05
14948.90333,117163.8009,477.009214,1.521869163,71.68472779,1128.133096,49.31171451,1.34E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
114118.8917,894420.3343,3641.455274,11.61784368,547.2362421,8612.089844,376.4422102,1.02E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
2479139610,14451164.96,158187608.9,504688.0366,15865582.67,125554990.4,16352938.2,2.81E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1.52E+13,1.52E+13,1.52E+13,1.48E+14,1.52E+13,1.52E+13,1.52E+13,2.39E+14,,0.06,0.06,0.06,0.62,0.06,0.06,0.06
4721809386,514416371.6,299421983.2,93849752997,514416373.1,514416370.8,299421983.2,1.01E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
8475.189604,66425.30261,270.4374658,0.862814443,40.64121935,639.5881806,27.95697637,7.59E+04,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
0.072253719,1.743546556,0.001134875,0.001134875,0.072253719,1.743546556,0.001134875,3.64E+00,,0.02,0.48,0.00,0.00,0.02,0.48,0.00
134081746.8,781576.5791,8555416.098,27295.53965,858073.9181,6790514.08,884432.0475,1.52E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2.50E+11,2.50E+11,4.53E+11,4.53E+11,2.50E+11,2.50E+11,4.53E+11,2.36E+12,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
8856788100,964900618.4,561631535.9,1.76E+11,964900621.4,964900617.4,561631535.9,1.89E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
711146.761,5627780.999,22621.75111,7444888.009,5627781.123,647747.9803,22621.75111,2.01E+07,,0.04,0.28,0.00,0.37,0.28,0.03,0.00
0.074739185,1.80352306,0.001173914,0.001173914,0.074739185,1.80352306,0.001173914,3.76E+00,,0.02,0.48,0.00,0.00,0.02,0.48,0.00
6575611.443,52037220.97,209171.7964,65562058.01,1027498273,5989395.257,209171.7964,1.16E+09,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
1021913774,8087088677,32507325.23,10698260918,8087088730,930810092.5,32507325.23,2.89E+10,,0.04,0.28,0.00,0.37,0.28,0.03,0.00
366473959.1,2136215.174,23383773.59,74604.52094,2345298.698,18559920.64,2417341.074,4.15E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
20077510913,2187339523,1273166205,3.99E+11,2187339525,2187339520,1273166205,4.28E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
15960893361,15960893359,28887312390,28887312373,15960893361,15960893359,28887312343,1.51E+11,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
195313427.3,1138502.466,12462454.29,39760.70962,1249934.177,9891566.971,1288329.384,2.21E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
83286191.51,485483.9509,5314280.584,16954.89205,533001.0265,4217994.392,549373.6365,9.44E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
19652151.99,114554.4571,1253953.961,4000.664573,125766.5527,995275.0322,129629.8224,2.23E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
6.34E+12,6.34E+12,1.15E+13,1.15E+13,6.34E+12,6.34E+12,1.15E+13,5.98E+13,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
87235286.13,508503.6374,5566262.292,17758.82451,558273.7811,4417994.64,575422.7141,9.89E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
15084.58775,118227.2436,481.3388105,1.535682478,72.33537749,1138.372648,49.75929458,1.35E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
791.3222829,6202.082144,25.25054929,0.080560356,3.794641061,59.71788275,2.610322485,7.08E+03,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
598501.7744,4690828.564,19097.7796,60.93031531,2870.005631,45166.50113,1974.268478,5.36E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
263158445,1533978.193,16791472.74,53572.18222,1684117.364,13327549.56,1735849.716,2.98E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
3753503702,21879566.99,239501548.6,764115.2623,24021044.66,190094627.7,24758917.9,4.25E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
552649299.2,552649297.7,1.01E+11,321675899.8,5072748054,552649298.2,10422965730,1.18E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
96585793.81,511560225.6,6137331.105,130295.744,6137331.101,96585793.81,511560226.6,1.23E+09,,0.08,0.42,0.00,0.00,0.00,0.08,0.42
417396077.3,2433045.537,26632984.76,84970.93342,2671181.544,21138850.05,2753234.32,4.73E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1893180982,217901897.1,239229197.5,7609938.8,239229195.9,1893180982,217901899.9,4.71E+09,,0.40,0.05,0.05,0.00,0.05,0.40,0.05
337291105.9,1966105.252,21521689.76,68663.65464,2158539.158,17081967.22,2224844.696,3.82E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
52524200278,52524200272,95062534962,95062534830,52524200284,52524200272,95062534713,4.95E+11,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
231571446.5,1349854.268,14775986.51,47141.8948,1481972.179,11727839.22,1527495.08,2.62E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2.76E+11,30019907121,17473433280,5.48E+12,30019907158,30019907090,17473433280,5.88E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
121549070.5,708522.2916,7755737.819,24744.21429,777869.3948,6155801.925,801763.8177,1.38E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
5931036.384,682652.1549,7846058.963,23840.73378,749467.2063,5931036.369,12874819.64,3.40E+07,,0.17,0.02,0.23,0.00,0.02,0.17,0.38
75052.39492,588232.037,2394.870255,7.640689273,359.9000125,5663.8998,247.574167,6.72E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
73548740.04,41758501.19,4534674.253,4534674.278,73548740.43,41758501.17,4534674.24,2.44E+08,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
1049630.017,5559295.494,66696.42297,1415.967283,66696.42288,1049630.017,5559295.516,1.34E+07,,0.08,0.42,0.00,0.00,0.00,0.08,0.42
110587840,110587836,20175565295,64368925.63,1015081772,110587839.9,2085686585,2.37E+10,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
16427441165,1890770417,2075830881,66032684.2,2075830878,16427441165,1890770422,4.09E+10,,0.40,0.05,0.05,0.00,0.05,0.40,0.05
1668484.935,13076948.36,53240.20568,169.8596688,8000.91389,125913.79,5503.805261,1.49E+07,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
377.702715,3200.763056,11.73898141,0.035572671,2.264793383,54.65148012,186.3612705,3.83E+03,,0.10,0.83,0.00,0.00,0.00,0.01,0.05
177247642.3,100635250.6,10928267.7,10928267.75,177247643,100635250.5,10928267.67,5.89E+08,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
332933624.1,332933621.3,60740170689,193787855.4,3055985752,332933623.7,6279128088,7.13E+10,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
572560602.6,572560601.3,1.04E+11,333265504,5255513199,572560602,10798492925,1.23E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
5543571487,32314059.95,353721232.6,1128526.283,35476820.82,280751863.2,36566590.11,6.28E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
313919309.8,2484253918,9985849.455,3286373831,2484253936,285933382.4,9985849.455,8.87E+09,,0.04,0.28,0.00,0.37,0.28,0.03,0.00
339906962.5,1981353.355,21688600.94,69196.17469,2175279.679,17214446.19,2242099.449,3.85E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
91045619.18,91045618.97,16610297329,52994152.97,835704467,91045619.06,1717120371,1.95E+10,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
1549808.131,1125824.818,94370.49345,286.7505613,13506.83517,212562.8185,154855.2069,3.15E+06,,0.49,0.36,0.03,0.00,0.00,0.07,0.05
24790689.01,196185339.2,788597.8358,24790689.05,196185339.2,22580597.43,788597.8358,4.66E+08,,0.05,0.42,0.00,0.05,0.42,0.05,0.00
249649855.9,1455235.209,15929523.95,50822.1865,1597667.357,12643412.71,1646744.157,2.83E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
364063804.4,2122166.122,23229987.73,74113.87639,2329874.592,18437859.35,2401443.174,4.13E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
3678177209,400718124.7,233242603.5,73106725194,400718131.9,400718124.4,233242603.5,7.85E+10,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
1.14E+11,12414750582,7226148815,1.14E+11,12414750582,12414750570,7226148815,2.80E+11,,0.41,0.04,0.03,0.41,0.04,0.04,0.03
147102049,1164117116,4679351.89,1539989128,1164117120,133987891.5,4679351.89,4.16E+09,,0.04,0.28,0.00,0.37,0.28,0.03,0.00
8419.679284,92714.30692,348.9170631,5.480372717,348.917063,8419.679284,92714.30704,2.03E+05,,0.04,0.46,0.00,0.00,0.00,0.04,0.46
4681496.051,27288.93469,298714.3861,953.0302642,29959.85511,237092.4156,30880.15509,5.31E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
5294915.752,41902217.52,168432.5555,52792896.4,827378082.7,4822873.686,168432.5555,9.33E+08,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
16838554.61,133254769.4,535638.5099,167888614.3,2631175202,15337396.39,535638.5099,2.97E+09,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
197649895.5,21532919.72,12533484.27,3928450380,21532919.75,21532919.59,12533484.27,4.22E+09,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
435149.0462,3410532.204,13885.3065,44.3002339,2086.677545,32838.93337,1435.419379,3.90E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
14402.07355,112877.9577,459.5602523,1.4661993,69.06250569,1086.86607,47.50789564,1.29E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
2723237519,296682446.7,172687440.8,54126532374,296682447,296682446.1,172687440.8,5.81E+10,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
279626015.2,1629969.39,17842226.62,56924.54915,1789503.763,14161542.78,1844473.352,3.17E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
35430.13554,277687.8849,1130.551234,3.606955608,169.8987253,2673.768611,116.8728361,3.17E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
294252388,1715228.097,18775498.36,59902.09659,1883107.181,14902289.37,1940952.053,3.34E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2.90E+11,31596618560,18391176376,2.90E+11,31596618560,31596618508,18391176376,7.12E+11,,0.41,0.04,0.03,0.41,0.04,0.04,0.03
12358183.85,65454297.86,785273.5184,16671.38299,785273.5179,12358183.85,65454297.98,1.57E+08,,0.08,0.42,0.00,0.00,0.00,0.08,0.42
8228012932,896398865.3,521759297.9,1.64E+11,896398871.4,896398863.9,521759297.9,1.75E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
572508806.5,3337213.918,36530334.49,116547.8315,3663846.023,28994469.45,3776391.251,6.49E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2635962.336,1914838.204,160508.2987,487.7143593,22972.8494,361533.5166,263382.5986,5.36E+06,,0.49,0.36,0.03,0.00,0.00,0.07,0.05
8967929960,8967929940,1.64E+12,5219887090,82316306881,8967929949,1.69E+11,1.92E+12,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
1884.117922,29651.16631,39.99988635,12537.42098,392907.9119,3079462.309,39.99988635,3.52E+06,,0.00,0.01,0.00,0.00,0.11,0.88,0.00
178554004.9,945699397.4,11345820.18,240872.1407,11345820.17,178554004.9,945699399.9,2.27E+09,,0.08,0.42,0.00,0.00,0.00,0.08,0.42
1.45E+12,1.45E+12,1.41E+13,1.45E+12,1.45E+12,1.45E+12,1.41E+13,3.55E+13,,0.04,0.04,0.40,0.04,0.04,0.04,0.40
1092409748,6367771.07,69703894.56,222386.0764,6991021.037,55324635.53,7205769.705,1.24E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
5751113841,661943376.7,7608042729,23117506.79,726731542.2,5751113820,12484252084,3.30E+10,,0.17,0.02,0.23,0.00,0.02,0.17,0.38
2646330.086,15425.7358,168855.6091,538.7236484,16935.5403,134022.2822,17455.76255,3.00E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1.27E+12,1.27E+12,2.29E+12,2.29E+12,1.27E+12,1.27E+12,2.29E+12,1.19E+13,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
66856869702,7283705351,4239564726,1.33E+12,7283705369,7283705343,4239564726,1.43E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
10434.36164,81780.54559,332.9532968,1.062267437,50.03607006,787.438948,34.41966619,9.34E+04,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
78185967.85,455754.2116,4988848.251,15916.6198,500361.4689,3959695.694,515731.464,8.86E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
256685373.6,27964525.45,16277074.6,5101827908,27964525.57,27964525.41,16277074.6,5.47E+09,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
2059969.973,12007.78115,131441.4578,419.3560528,13183.051,104326.3191,13588.0051,2.33E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
9258287.629,53967.5302,590747.8453,1884.745412,59249.63935,468882.1111,61069.65693,1.05E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
920902754,100327529.4,58396793.76,920902762.1,100327529.4,100327525.8,58396793.76,2.26E+09,,0.41,0.04,0.03,0.41,0.04,0.04,0.03
1.66E+11,19052505824,20917283021,665383850.4,20917283000,1.66E+11,19052505861,4.12E+11,,0.40,0.05,0.05,0.00,0.05,0.40,0.05
3.73E+11,3.73E+11,3.43E+12,2.17E+11,3.43E+12,3.73E+11,3.73E+11,8.56E+12,,0.04,0.04,0.40,0.03,0.40,0.04,0.04
3516.743408,27562.8931,112.2168611,0.358021135,16.86389885,265.3943596,11.60062669,3.15E+04,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
3.29E+11,3.29E+11,3.29E+11,3.19E+12,3.29E+11,3.29E+11,3.29E+11,5.16E+12,,0.06,0.06,0.06,0.62,0.06,0.06,0.06
61870826176,6740502055,3923386982,1.23E+12,6740502068,6740502046,3923386982,1.32E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
4810025034,524027003.1,305015962.6,95603109871,524027003.7,524027002.1,305015962.6,1.03E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
455762.8194,3763631.386,14293.57331,14293.57327,455762.8183,3763631.378,14293.57326,8.48E+06,,0.05,0.44,0.00,0.00,0.05,0.44,0.00
1027577.011,5989.854237,65567.08212,209.1878255,6576.115342,52041.20865,6778.119027,1.16E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1038663839,1038663836,1.89E+11,604566269.3,9533858049,1038663838,19589199912,2.22E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
25293373.72,147437.7304,1613906.008,5149.069893,161868.2991,1280972.351,166840.5344,2.87E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1475919438,160793682.7,93591818.12,29335083958,160793682.9,160793682.6,93591818.12,3.15E+10,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
661235664.2,661235662.2,1.21E+11,384879846.2,6069458397,661235663.4,12470904568,1.42E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
6976598.282,55210498.61,221927.2851,69560092.66,1090156063,6354634.102,221927.2851,1.23E+09,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
36065491.71,210229.536,2301247.528,7341.991603,230805.8966,1826521.768,237895.7421,4.09E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
79418.55583,622452.3404,2534.191443,8.085185133,380.8371374,5993.396253,261.9767531,7.11E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
107703.0621,844135.5094,3436.730567,10.96468183,516.4703063,8127.913208,355.2784174,9.64E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
2.76E+12,3.01E+11,1.75E+11,2.76E+12,3.01E+11,3.01E+11,1.75E+11,6.77E+12,,0.41,0.04,0.03,0.41,0.04,0.04,0.03
438803497.6,249137869.5,27054588.86,27054588.87,438803497.8,249137869.5,27054588.83,1.46E+09,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
16540401.49,87605135.03,7692936.993,22313.25987,1051023.307,16540401.47,1739963321,1.87E+09,,0.01,0.05,0.00,0.00,0.00,0.01,0.93
8.17E+12,8.17E+12,7.93E+13,8.17E+12,8.17E+12,8.17E+12,7.93E+13,1.99E+14,,0.04,0.04,0.40,0.04,0.04,0.04,0.40
2075720.576,16426568.27,66029.17544,20695948.05,324349959.6,1890669.955,66029.17544,3.66E+08,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
112288729.2,112288727.9,20485874640,65358949.04,1030694192,112288728.1,2117765382,2.40E+10,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
55613549898,55613549853,1.01E+11,1.01E+11,55613549863,55613549853,1.01E+11,5.24E+11,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
5432213810,31664944.4,346615781.7,1105856.77,34764172.61,275112200.2,35832050.92,6.16E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1632555401,9516336.762,104169218.3,332345.6156,10447754.77,82680086.58,10768686.63,1.85E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
83303.73704,652902.9084,2658.164901,8.48071498,399.4678122,6286.595118,274.7927395,7.46E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
2827377821,2827377812,5.16E+11,1645707877,25952399406,2827377818,53324345462,6.05E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
394252562.2,2298139.576,25156255.78,80259.51855,2523071.55,19966756.39,2600574.718,4.47E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
34850373669,3796765452,2209951132,6.93E+11,3796765456,3796765444,2209951132,7.43E+11,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
1774730.346,19542655.77,73545.99614,1155.172714,73545.9961,1774730.346,19542655.81,4.28E+07,,0.04,0.46,0.00,0.00,0.00,0.04,0.46
494467733.1,2882304.313,31550731.58,100660.7084,3164411.825,25042111.87,3261615.543,5.60E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
134557.5273,1054610.562,4293.638063,13.69859358,645.2459749,10154.51076,443.8628187,1.20E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
4170670267,4170670257,7.61E+11,2427586743,38282432515,4170670262,78658840916,8.93E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
1527163839,1527163835,2.79E+11,888903330.1,14017782001,1527163837,28802309885,3.27E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
4905447.993,28594.37124,313004.1913,998.6210163,31393.06491,248434.3654,32357.39027,5.56E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
48304542.67,281572.2495,3082190.319,9833.542534,309131.3262,2446363.394,318627.1552,5.48E+07,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1757593347,10245196.07,112147572.5,357800.0738,11247951.69,89012581.16,11593463.83,1.99E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1.32E+12,1.32E+12,2.38E+12,2.38E+12,1.32E+12,1.32E+12,2.38E+12,1.24E+13,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
2194413537,2194413531,4.00E+11,1277283714,20142442990,2194413534,41386639108,4.70E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
3187922.216,18582.7333,203413.2288,648.9776528,20401.53096,161450.9896,21028.22075,3.61E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
719669689.5,408604243.7,44371495.85,44371495.35,719669681.8,408604244,44371495.34,2.39E+09,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
12430003.82,98366952.02,395401.4391,123933209.6,1942299595,11321868.21,395401.4391,2.19E+09,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
1417256997,8261339.766,90431573.39,288516.487,9069924.083,71776388.81,9348532.044,1.61E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2.41E+11,2.41E+11,2.21E+12,1.40E+11,2.21E+12,2.41E+11,2.41E+11,5.53E+12,,0.04,0.04,0.40,0.03,0.40,0.04,0.04
26518988097,15056589630,1635037833,1635037832,26518988077,15056589631,1635037830,8.81E+10,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
512884347.4,2989656.691,32725849.02,104409.8498,3282271.391,25974813.62,3383095.491,5.81E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
221733525,1292507.987,14148253.69,45139.15107,1419013.096,11229601.79,1462602.032,2.51E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
257826.3475,2020744.545,8227.061257,26.24794332,1236.359023,19457.10859,850.4877556,2.31E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
120609686.5,703046.5198,7695798.107,24552.98024,771857.6817,6108227.209,795567.4387,1.37E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
934930678.7,5449809.052,59655554.69,190327.4534,5983212.852,47349173.83,6167003.888,1.06E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
527212.8599,8296973.35,11192.74661,527212.8612,8296973.35,43944366.88,11192.74661,6.16E+07,,0.01,0.13,0.00,0.01,0.13,0.71,0.00
2.53E+11,27591317214,16059844494,5.03E+12,27591317248,27591317167,16059844494,5.40E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
664535052.9,3873644.562,42402295.8,135281.9703,4252780.189,33655100.27,4383416.17,7.53E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
1359435.691,10758125.85,43243.97935,13554237.86,212424021,1238241.917,43243.97935,2.39E+08,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
6983775.445,40709.16003,445616.9933,1421.714172,44693.59702,353690.3913,46066.48525,7.92E+06,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
625096.003,4899263.981,19946.38313,63.63773373,2997.533383,47173.45969,2061.994446,5.60E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
91346300474,9951700414,5792502029,1.82E+12,9951700432,9951700393,5792502029,1.95E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
1617497185,186171161.9,2139757271,6501784.362,204392792.8,1617497174,3511188113,9.28E+09,,0.17,0.02,0.23,0.00,0.02,0.17,0.38
7445113.717,4227085.198,459031.1875,459031.1874,7445113.715,4227085.198,459031.1869,2.47E+07,,0.30,0.17,0.02,0.02,0.30,0.17,0.02
254037.6961,1991050.54,8106.167998,25.86224065,1218.191239,19171.19444,837.99019,2.27E+06,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
1888724693,11009574.47,120514731,384494.989,12087144.12,95653673.44,12458434.39,2.14E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
484991971,2827069.094,30946107.24,98731.69086,3103770.429,24562215.85,3199111.376,5.50E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
16475.01291,129124.8656,525.7063204,1.677234346,79.00290673,1243.302396,54.34586844,1.48E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
2197180432,2197180425,4.01E+11,1278894216,20167840217,2197180429,41438822751,4.70E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
68634340425,7477351454,4352278681,1.36E+12,7477351463,7477351447,4352278681,1.46E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
1152463957,132646632.7,1524573374,4632510.169,145629513.2,1152463953,2501715493,6.61E+09,,0.17,0.02,0.23,0.00,0.02,0.17,0.38
32802.64388,257094.6077,1046.709784,3.33946451,157.2990703,2475.482472,108.2055703,2.94E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
253614870.6,1478347.698,16182521.47,51629.35987,1623041.994,12844219.22,1672898.247,2.87E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
6.45E+11,6.45E+11,1.17E+12,1.17E+12,6.45E+11,6.45E+11,1.17E+12,6.09E+12,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
993017660.9,5788404.167,63361937.66,202152.445,6354948.199,50290964.8,6550158.119,1.13E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
6279321989,49692483912,199746756.9,6279321997,49692483912,5719520019,199746756.9,1.18E+11,,0.05,0.42,0.00,0.05,0.42,0.05,0.00
1206081057,7030373.065,76956972.45,245526.5845,7718475.657,61081471.55,7955570.118,1.37E+09,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
34005909.32,269111554.5,1081736.231,339055526.4,5313728371,30974280.32,1081736.231,5.99E+09,,0.01,0.04,0.00,0.06,0.89,0.01,0.00
190425642.4,1110011.058,12150577.13,38765.68437,1218654.15,9644027.15,1256088.503,2.16E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
9220.713419,72268.43384,294.2266175,0.938712299,44.21624228,695.8498392,30.41622381,8.26E+04,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
206018983.5,1200906.275,13145548.67,41940.08109,1318445.804,10433745.39,1358945.536,2.34E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
3.81E+13,3.81E+13,3.81E+13,3.70E+14,3.81E+13,3.81E+13,3.81E+13,5.99E+14,,0.06,0.06,0.06,0.62,0.06,0.06,0.06
170444195.1,993537.105,10875611.67,34697.98387,1090780.228,8632075.094,1124286.578,1.93E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
2380202526,2380202515,4.34E+11,1385424331,21847793343,2380202517,44890619191,5.10E+11,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
13.67057745,219.3082478,0.287483748,0.287483749,13.67057746,219.308248,0.287483748,4.67E+02,,0.03,0.47,0.00,0.00,0.03,0.47,0.00
103667.2191,812504.1117,3307.949595,10.5538139,497.1171604,7823.344507,341.965441,9.28E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
374755895.8,1984869649,23813036.37,505551.5553,23813036.31,374755895.8,1984869665,4.77E+09,,0.08,0.42,0.00,0.00,0.00,0.08,0.42
7358242426,7358242385,1.34E+12,4282949868,67541042469,7358242403,1.39E+11,1.58E+12,,0.00,0.00,0.85,0.00,0.04,0.00,0.09
453471692.9,2643334.095,28934878.27,92314.986,2902052.231,22965884.54,2991196.842,5.14E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
816332347,4758486.931,52088096.03,166183.9325,5224227.103,41342810.86,5384703.778,9.25E+08,,0.88,0.01,0.06,0.00,0.01,0.04,0.01
4894.21534,38358.99257,156.1710422,0.498254302,23.46931318,369.3465786,16.14447189,4.38E+04,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
57594256269,6274592187,3652198771,1.14E+12,6274592198,6274592181,3652198771,1.23E+12,,0.05,0.01,0.00,0.93,0.01,0.01,0.00
1.35E+12,1.35E+12,2.45E+12,2.45E+12,1.35E+12,1.35E+12,2.45E+12,1.27E+13,,0.11,0.11,0.19,0.19,0.11,0.11,0.19
76238.7144,597529.9565,2432.724892,7.761462214,365.5887902,5753.426519,251.4874594,6.83E+05,,0.11,0.88,0.00,0.00,0.00,0.01,0.00
1.56E+13,1.56E+13,1.56E+13,1.51E+14,1.56E+13,1.56E+13,1.56E+13,2.44E+14,,0.06,0.06,0.06,0.62,0.06,0.06,0.06
