,,,,,,,,"* this is necessary because often, the values of some cells are extremely similar",,,,,,,,,,,,,,,,,,,,,,,,
P(Xi|Zj) from Matt,,,,,,,,"Rounded to 3 significant figures, in scientific notation",,,,,,,,,cells containing max value of each row are marked with 1,,,,,,,,,normalises each row to sum to 1,,,,,,
4603.496263,36080.44736,146.8943966,0.468657723,22.0752231,347.4071892,15.1854814,,4600,36100,147,0.469,22.1,347,15.2,36100,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
135967478.1,792568.7,8675739.831,27679.42527,870141.9059,6886016.155,896870.7365,,136000000,793000,8680000,27700,870000,6890000,897000,136000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
374758.6285,2965716.227,11921.16295,3736526.58,58559397.36,341348.8729,11921.16295,,375000,2970000,11900,3740000,58600000,341000,11900,58600000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
2.56591E+12,2.79542E+11,1.62711E+11,2.56591E+12,2.79542E+11,2.79542E+11,1.62711E+11,,2.57E+12,2.8E+11,1.63E+11,2.57E+12,2.8E+11,2.8E+11,1.63E+11,2.57E+12,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
1143456624,6665328.657,72961066.22,232777.8863,7317702.289,57909883.25,7542485.881,,1140000000,6670000,73000000,233000,7320000,57900000,7540000,1140000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
0.339693631,8.197109654,0.005335502,1.67712614,78.91385361,1239.192283,0.005335502,,0.34,8.2,0.00534,1.68,78.9,1240,0.00534,1240,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
11142858068,1213955957,706597066.6,2.21473E+11,1213955963,1213955954,706597066.6,,11100000000,1210000000,707000000,2.21E+11,1210000000,1210000000,707000000,2.21E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2.62512E+12,2.62512E+12,2.54663E+13,2.62512E+12,2.62512E+12,2.62512E+12,2.54663E+13,,2.63E+12,2.63E+12,2.55E+13,2.63E+12,2.63E+12,2.63E+12,2.55E+13,2.55E+13,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
26.42106152,414.8926207,0.561516779,0.001786374,0.113732455,2.744465369,0.561516779,,26.4,415,0.562,0.00179,0.114,2.74,0.562,415,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
16815050481,98016693.89,1072925711,3423104.846,107610145.3,851591210.3,110915690.4,,16800000000,98000000,1070000000,3420000,108000000,852000000,111000000,16800000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3809328295,3809328287,6.94971E+11,2217263480,34965687559,3809328291,71843931393,,3810000000,3810000000,6.95E+11,2220000000,35000000000,3810000000,71800000000,6.95E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
633698226.7,5014878834,20158094.44,6634091004,5014878849,577203987.5,20158094.44,,634000000,5010000000,20200000,6630000000,5010000000,577000000,20200000,6630000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
21228497.92,123743.1422,1354536.596,4321.567407,135854.5874,1075108.413,140027.7392,,21200000,124000,1350000,4320,136000,1080000,140000,21200000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1631959706,926571838.5,100619067.8,100619067.6,1631959703,926571838.6,100619067.5,,1630000000,927000000,101000000,101000000,1630000000,927000000,101000000,1630000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
6395826.12,50614459.19,203452.7816,63769510.5,999405202.8,5825637.822,203452.7816,,6400000,50600000,203000,63800000,999000000,5830000,203000,999000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
826716.6839,6479489.955,26379.96026,84.16367398,3964.368427,62388.95461,2727.077445,,827000,6480000,26400,84.2,3960,62400,2730,6480000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
166395.7463,881303.9884,77390.62388,224.4704595,10573.25043,166395.7459,17503958.12,,166000,881000,77400,224,10600,166000,17500000,17500000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
241738824.4,137251174.9,14904494.93,14904494.95,241738824.8,137251174.9,14904494.89,,242000000,137000000,14900000,14900000,242000000,137000000,14900000,242000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
1704985.915,9938.542309,108790.8257,347.0905772,10911.2835,86348.30019,11246.45389,,1700000,9940,109000,347,10900,86300,11200,1700000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
48685037.28,385277333.5,1548682.855,485413602.3,7607473788,44344763.13,1548682.855,,48700000,385000000,1550000,485000000,7610000000,44300000,1550000,7610000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
1050873098,6125649.566,67053546.29,213930.2999,6725201.736,53221029.22,6931785.025,,1050000000,6130000,67100000,214000,6730000,53200000,6930000,1050000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
863189090.9,99351589.93,109075695.5,3469724.352,109075695.4,863189090.9,99351590.17,,863000000,99400000,109000000,3470000,109000000,863000000,99400000,863000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
729374985,4251603.336,46539567.37,148481.686,4667731.933,36938891.56,4811114.312,,729000000,4250000,46500000,148000,4670000,36900000,4810000,729000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
8.0795E+12,8.0795E+12,1.46229E+13,1.46229E+13,8.0795E+12,8.0795E+12,1.46229E+13,,8.08E+12,8.08E+12,1.46E+13,1.46E+13,8.08E+12,8.08E+12,1.46E+13,1.46E+13,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
155187457.6,904603.9813,9902117.96,31592.11083,993142.7138,7859403.996,1023649.856,,155000000,905000,9900000,31600,993000,7860000,1020000,155000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4962620991,28927638.56,316652255.3,1010259.944,31758951.09,251329867.9,32734515.66,,4960000000,28900000,317000000,1010000,31800000,251000000,32700000,4960000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
8011817.733,46701.72699,511213.7636,1630.996716,51272.68997,405755.1638,52847.67343,,8010000,46700,511000,1630,51300,406000,52800,8010000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
24423000.91,142364.2354,1558369.727,4971.884733,156298.2329,1236892.683,161099.3681,,24400000,142000,1560000,4970,156000,1240000,161000,24400000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
589973596.8,3439018.013,37644718.45,120103.2064,3775614.265,29878966.46,3891592.765,,590000000,3440000,37600000,120000,3780000,29900000,3890000,590000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
552353.9252,4329139.329,17625.2335,56.2322457,2648.712074,41683.91016,1822.041288,,552000,4330000,17600,56.2,2650,41700,1820,4330000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
4.54635E+12,4.54635E+12,8.22836E+12,8.22836E+12,4.54635E+12,4.54635E+12,8.22836E+12,,4.55E+12,4.55E+12,8.23E+12,8.23E+12,4.55E+12,4.55E+12,8.23E+12,8.23E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
33.64344736,528.3064814,0.715011401,0.002274692,0.144822034,3.494684577,0.715011401,,33.6,528,0.715,0.00227,0.145,3.49,0.715,528,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
28706607.17,16298646.18,1769916.281,1769916.286,28706607.25,16298646.18,1769916.278,,28700000,16300000,1770000,1770000,28700000,16300000,1770000,28700000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
412199277.7,2402752.848,26301390.16,83913.00083,2637923.936,20875660.3,2718955.112,,412000000,2400000,26300000,83900,2640000,20900000,2720000,412000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
32687558.45,32687557.81,5963494554,19026170.12,300037918.6,32687558.39,616487339.1,,32700000,32700000,5960000000,19000000,300000000,32700000,616000000,5960000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
287760.9103,2255360.227,9182.252548,29.29542358,1379.904736,21716.14862,949.2324315,,288000,2260000,9180,29.3,1380,21700,949,2260000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
41634.1773,326312.7972,1328.517936,4.238556441,199.6490711,3141.962475,137.338012,,41600,326000,1330,4.24,200,3140,137,326000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1090222394,6355020.806,69564325.07,221940.7885,6977022.781,55213857.95,7191341.451,,1090000000,6360000,69600000,222000,6980000,55200000,7190000,1090000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2352733433,2352733423,4.29231E+11,1369435633,21595655590,2352733430,44372552273,,2350000000,2350000000,4.29E+11,1370000000,21600000000,2350000000,44400000000,4.29E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
41915063.81,222000344.3,19494686.7,56544.07553,2663400.22,41915063.77,4409244461,,41900000,222000000,19500000,56500,2660000,41900000,4410000000,4410000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
12330.45956,96641.43764,393.456476,1.255299184,59.12846023,930.5297652,40.67429499,,12300,96600,393,1.26,59.1,931,40.7,96600,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
14326054799,1560748542,908451694.9,2.84742E+11,1560748544,1560748540,908451694.9,,14300000000,1560000000,908000000,2.85E+11,1560000000,1560000000,908000000,2.85E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
334845593.2,1951850.105,21365647.8,68165.81217,2142888.775,16958115.25,2208713.568,,335000000,1950000,21400000,68200,2140000,17000000,2210000,335000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2150.166095,16852.18151,68.61031987,0.218897092,10.31072766,162.2643132,7.092719426,,2150,16900,68.6,0.219,10.3,162,7.09,16900,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1600023408,184159961.2,202184744.9,6431545.813,202184744.7,1600023408,184159961.5,,1600000000,184000000,202000000,6430000,202000000,1600000000,184000000,1600000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
2964658070,17281303.01,189167310.1,603526.9069,18972722.44,150143870,19555522.42,,2960000000,17300000,189000000,604000,19000000,150000000,19600000,2960000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
64934834.94,64934834.7,11846664578,37796069.67,596034514.9,64934834.76,1224670978,,64900000,64900000,11800000000,37800000,596000000,64900000,1220000000,11800000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
179174035.1,948983346.6,11385218.63,241708.5712,11385218.62,179174035.1,948983348.3,,179000000,949000000,11400000,242000,11400000,179000000,949000000,949000000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
25.13990539,395.6373998,0.53372103,167.2876064,5242.595283,41089.46165,0.53372103,,25.1,396,0.534,167,5240,41100,0.534,41100,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
2625265664,15302949.06,167511541.7,534435.4824,16800735.73,132955483.3,17316817.09,,2630000000,15300000,168000000,534000,16800000,133000000,17300000,2630000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1.25844E+11,1.25844E+11,2.27763E+11,2.27763E+11,1.25844E+11,1.25844E+11,2.27763E+11,,1.26E+11,1.26E+11,2.28E+11,2.28E+11,1.26E+11,1.26E+11,2.28E+11,2.28E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
7308.660605,57838.33037,232.4902682,72870.91611,1142043.778,6657.093329,232.4902682,,7310,57800,232,72900,1140000,6660,232,1140000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
72543.39799,568567.4763,2314.80989,7.385261501,347.8685772,5474.555979,239.2977768,,72500,569000,2310,7.39,348,5470,239,569000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.3935E+11,15181469180,8836549278,2.7697E+12,15181469201,15181469156,8836549278,,1.39E+11,15200000000,8840000000,2.77E+12,15200000000,15200000000,8840000000,2.77E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
175200.5808,1373155.309,5590.529922,17.83624893,840.1422937,13221.67715,577.9314262,,175000,1370000,5590,17.8,840,13200,578,1370000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
3584218341,20892784.85,228699879.2,729653.187,22937680.55,181521241.3,23642275.25,,3580000000,20900000,229000000,730000,22900000,182000000,23600000,3580000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
17611.41827,138031.5772,561.9682331,1.792925795,84.45233054,1329.062299,58.09451121,,17600,138000,562,1.79,84.5,1330,58.1,138000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
816600715.8,4760051.273,52105219.96,166238.5653,5225944.564,41356402.28,5386473.996,,817000000,4760000,52100000,166000,5230000,41400000,5390000,817000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1.49414E+12,1.49414E+12,2.70422E+12,2.70422E+12,1.49414E+12,1.49414E+12,2.70422E+12,,1.49E+12,1.49E+12,2.7E+12,2.7E+12,1.49E+12,1.49E+12,2.7E+12,2.7E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
4.05113E+13,4.05113E+13,4.05113E+13,3.93001E+14,4.05113E+13,4.05113E+13,4.05113E+13,,4.05E+13,4.05E+13,4.05E+13,3.93E+14,4.05E+13,4.05E+13,4.05E+13,3.93E+14,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
9713033.558,152858146.5,206208.0265,9713033.563,152858146.5,809602994.6,206208.0265,,9710000,153000000,206000,9710000,153000000,810000000,206000,810000000,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
565675749.8,565675744.3,1.03201E+11,329258090.9,5192317303,565675745,10668644418,,566000000,566000000,1.03E+11,329000000,5190000000,566000000,10700000000,1.03E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
8.71642E+11,94960788354,55273022504,8.71642E+11,94960788354,94960788264,55273022504,,8.72E+11,95000000000,55300000000,8.72E+11,95000000000,95000000000,55300000000,8.72E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
15519748966,1690795262,984146888.3,3.08467E+11,1690795264,1690795259,984146888.3,,15500000000,1690000000,984000000,3.08E+11,1690000000,1690000000,984000000,3.08E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2708444.163,15787.80562,172818.9507,551.368451,17333.04756,137168.0237,17865.48041,,2710000,15800,173000,551,17300,137000,17900,2710000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1250089.305,908100.5163,76120.09655,231.2956053,10894.73584,171455.0986,124907.6152,,1250000,908000,76100,231,10900,171000,125000,1250000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
331762527,188363605.9,20454938.98,20454939.01,331762527.5,188363605.9,20454938.93,,332000000,188000000,20500000,20500000,332000000,188000000,20500000,332000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
4537915.407,35911566.37,144352.1908,45245233.19,709089988.3,4133359.955,144352.1908,,4540000,35900000,144000,45200000,709000000,4130000,144000,709000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
359433823.8,2095177.494,22934560.41,73171.33339,2300244.419,18203375.93,2370902.826,,359000000,2100000,22900000,73200,2300000,18200000,2370000,359000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
57317230889,6244411716,3634631884,57317231786,6244411716,6244411707,3634631884,,57300000000,6240000000,3630000000,57300000000,6240000000,6240000000,3630000000,57300000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
74006444.34,585662600.4,2354162.961,774762285.8,585662602.8,67408765.05,2354162.961,,74000000,586000000,2350000,775000000,586000000,67400000,2350000,775000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
847252204.5,847252202.7,1.54572E+11,493152919.9,7776897544,847252203.5,15979176519,,847000000,847000000,1.55E+11,493000000,7780000000,847000000,16000000000,1.55E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
4.073680486,63.96941968,0.086576383,0.000275429,0.01753562,0.423150107,0.086576383,,4.07,64,0.0866,0.000275,0.0175,0.423,0.0866,64,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
11540581851,6552354279,711538761.3,711538761.3,11540581850,6552354280,711538760.5,,11500000000,6550000000,712000000,712000000,11500000000,6550000000,712000000,11500000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
7807431.719,61785440.5,248356.2984,77843907.86,1219981240,7111398.676,248356.2984,,7810000,61800000,248000,77800000,1220000000,7110000,248000,1220000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
62083896648,6763714974,3936898324,1.23397E+12,6763714982,6763714953,3936898324,,62100000000,6760000000,3940000000,1.23E+12,6760000000,6760000000,3940000000,1.23E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
14869899.05,78757430.16,944874.9185,20059.72601,944874.9167,14869899.05,78757430.61,,14900000,78800000,945000,20100,945000,14900000,78800000,78800000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
5783923898,5783923897,10468212064,10468212063,5783923898,5783923897,10468212049,,5780000000,5780000000,10500000000,10500000000,5780000000,5780000000,10500000000,10500000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
1857985.252,1054901.546,114554.7548,114554.7595,1857985.324,1054901.543,114554.7545,,1860000,1050000,115000,115000,1860000,1050000,115000,1860000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
93751779655,10213764724,5945039602,93751779829,10213764724,10213764714,5945039602,,93800000000,10200000000,5950000000,93800000000,10200000000,10200000000,5950000000,93800000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
1157370.034,9071024.758,36930.88102,117.8257511,5549.956,87342.02165,3817.798498,,1160000,9070000,36900,118,5550,87300,3820,9070000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
4.13801E+11,4.13801E+11,7.48931E+11,7.48931E+11,4.13801E+11,4.13801E+11,7.48931E+11,,4.14E+11,4.14E+11,7.49E+11,7.49E+11,4.14E+11,4.14E+11,7.49E+11,7.49E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
11038278.92,87353300.04,351130.3323,110057032.6,1724830097,10054215.66,351130.3323,,11000000,87400000,351000,110000000,1720000000,10100000,351000,1720000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
1306072.781,10335829.38,41546.49226,13022183.59,204085587.8,1189636.308,41546.49226,,1310000,10300000,41500,13000000,204000000,1190000,41500,204000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
215.4584976,3383.366738,4.579057565,0.014567521,0.927465534,22.38056882,4.579057565,,215,3380,4.58,0.0146,0.927,22.4,4.58,3380,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1210629331,1210629328,2.20866E+11,704660768.1,11112323127,1210629330,22832469091,,1210000000,1210000000,2.21E+11,705000000,11100000000,1210000000,22800000000,2.21E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
180725010.8,1053465.054,11531604.44,36790.88927,1156573.671,9152742.709,1192101.051,,181000000,1050000,11500000,36800,1160000,9150000,1190000,181000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
55918127.18,296166636.8,26007508.3,75434.42664,3553193.975,55918127.11,5882293143,,55900000,296000000,26000000,75400,3550000,55900000,5880000000,5880000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
121491140.2,121491139.9,22164756310,70715319.73,1115162811,121491140.1,2291322896,,121000000,121000000,22200000000,70700000,1120000000,121000000,2290000000,22200000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
2534.173673,19861.8864,80.86373734,0.257990882,12.15216566,191.2438074,8.359439216,,2530,19900,80.9,0.258,12.2,191,8.36,19900,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
2910145756,16963545.01,185689017.6,592429.6242,18623863.65,147383116.6,19195947.46,,2910000000,17000000,186000000,592000,18600000,147000000,19200000,2910000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
10325436209,10325436208,18687807412,18687807409,10325436209,10325436208,18687807386,,10300000000,10300000000,18700000000,18700000000,10300000000,10300000000,18700000000,18700000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
10870577083,86026162975,345795696.1,10870577093,86026162975,9901464410,345795696.1,,10900000000,86000000000,346000000,10900000000,86000000000,9900000000,346000000,86000000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
222054307,1294377.862,14168721.98,45204.4539,1421065.983,11245847.66,1464717.98,,222000000,1290000,14200000,45200,1420000,11200000,1460000,222000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
9.84012E+11,9.84012E+11,9.84012E+11,9.54593E+12,9.84012E+11,9.84012E+11,9.84012E+11,,9.84E+11,9.84E+11,9.84E+11,9.55E+12,9.84E+11,9.84E+11,9.84E+11,9.55E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
39207621.41,228545.3397,2501738.852,7981.647096,250914.3722,1985653.615,258621.9055,,39200000,229000,2500000,7980,251000,1990000,259000,39200000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1.04973E+11,1.04973E+11,1.89988E+11,1.89988E+11,1.04973E+11,1.04973E+11,1.89988E+11,,1.05E+11,1.05E+11,1.9E+11,1.9E+11,1.05E+11,1.05E+11,1.9E+11,1.9E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
9065982587,52846563.91,578477348.5,1845597.131,58018957.73,459142902.5,59801171.5,,9070000000,52800000,578000000,1850000,58000000,459000000,59800000,9070000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1097233.663,9060816.017,34411.29714,34411.29713,1097233.663,9060816.017,34411.29709,,1100000,9060000,34400,34400,1100000,9060000,34400,9060000,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
59083015.65,467563506,1879445.071,589086525.6,9232251181,53815761,1879445.071,,59100000,468000000,1880000,589000000,9230000000,53800000,1880000,9230000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
6411048018,6411048017,11603232053,11603231881,6411048025,6411048017,11603231886,,6410000000,6410000000,11600000000,11600000000,6410000000,6410000000,11600000000,11600000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
151292305.5,151292305.2,27601659504,88061431.83,1388706637,151292305.4,2853372873,,151000000,151000000,27600000000,88100000,1390000000,151000000,2850000000,27600000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
2.31682E+12,2.31682E+12,4.19317E+12,4.19317E+12,2.31682E+12,2.31682E+12,4.19317E+12,,2.32E+12,2.32E+12,4.19E+12,4.19E+12,2.32E+12,2.32E+12,4.19E+12,4.19E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
143016924.7,833660.6656,9125547.134,29114.50838,915255.7742,7243032.435,943370.403,,143000000,834000,9130000,29100,915000,7240000,943000,143000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
69874.47763,547649.4968,2229.646478,7.11355277,335.0702586,5273.143388,230.4938507,,69900,548000,2230,7.11,335,5270,230,548000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
14447744.93,84217.42141,921873.9504,2941.183302,92460.25951,731700.0094,95300.43372,,14400000,84200,922000,2940,92500,732000,95300,14400000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
8582106050,934975449.1,544213246.2,1.70576E+11,934975450.9,934975447.5,544213246.2,,8580000000,935000000,544000000,1.71E+11,935000000,935000000,544000000,1.71E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
327410.5481,5152599.26,6950.93686,2396472.753,5152599.266,27290398.88,6950.93686,,327000,5150000,6950,2400000,5150000,27300000,6950,27300000,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
2.01571E+11,2.01571E+11,1.85021E+12,1.17327E+11,1.85021E+12,2.01571E+11,2.01571E+11,,2.02E+11,2.02E+11,1.85E+12,1.17E+11,1.85E+12,2.02E+11,2.02E+11,1.85E+12,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
1620507260,12824160174,51548729.37,1620507263,12824160174,1476038930,51548729.37,,1620000000,12800000000,51500000,1620000000,12800000000,1480000000,51500000,12800000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
222813.7836,1746329.427,7109.834445,22.68349848,1068.462686,16814.85242,734.9923566,,223000,1750000,7110,22.7,1070,16800,735,1750000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
2.32571E+11,2.32571E+11,4.20926E+11,4.20926E+11,2.32571E+11,2.32571E+11,4.20926E+11,,2.33E+11,2.33E+11,4.21E+11,4.21E+11,2.33E+11,2.33E+11,4.21E+11,4.21E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
11561817138,67395045.42,737730219.3,2353683.821,73991381.89,585543401.2,76264233.12,,11600000000,67400000,738000000,2350000,74000000,586000000,76300000,11600000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1730969.342,10090.00213,110448.7623,352.3801226,11077.56785,87664.21966,11417.84618,,1730000,10100,110000,352,11100,87700,11400,1730000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3447778158,3447778144,6.2901E+11,2006819047,31647031754,3447778152,65025095652,,3450000000,3450000000,6.29E+11,2010000000,31600000000,3450000000,65000000000,6.29E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
4560869346,26585786.04,291017502,928473.8084,29187888.16,230983323.6,30084475.38,,4560000000,26600000,291000000,928000,29200000,231000000,30100000,4560000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
143861.4063,1127530.816,4590.518439,14.64577254,689.8610232,10856.63678,474.5533824,,144000,1130000,4590,14.6,690,10900,475,1130000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
118617812.6,628251345.6,55169117.84,160017.2813,7537307.104,118617812.5,12477970584,,119000000,628000000,55200000,160000,7540000,119000000,12500000000,12500000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
2870304134,312704582.6,182013310.2,2870304150,312704582.6,312704582.2,182013310.2,,2870000000,313000000,182000000,2870000000,313000000,313000000,182000000,2870000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
96139.08688,753501.4835,3067.732079,9.787414389,461.0173814,7255.226908,317.1325088,,96100,754000,3070,9.79,461,7260,317,754000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1142881.739,9437772.015,35842.90604,35842.90603,1142881.738,9437772.013,35842.90599,,1140000,9440000,35800,35800,1140000,9440000,35800,9440000,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
10829034966,1246403437,1368396025,43529009.71,1368396023,10829034966,1246403439,,10800000000,1250000000,1370000000,43500000,1370000000,10800000000,1250000000,10800000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
682856743.8,3980443.627,43571356.42,139011.7878,4370032.28,34582994.66,4504269.985,,683000000,3980000,43600000,139000,4370000,34600000,4500000,683000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
